customer_id,purchase_date,purchase_value,days_since_last_purchase,days_since_first_purchase,time_period,campaign_exposure,customer_segment,acquisition_channel,demographics
10251,2023-03-20,41.63,20,78,0,0,Mid-Luxury,Organic,Young Adult
10251,2023-04-21,6.85,32,110,1,0,Mid-Luxury,Social Media,Young Adult
10251,2023-05-26,244.47,35,145,1,0,Entry-Luxury,Referral,Young Adult
10251,2023-07-04,347.99,39,184,2,0,High-End Luxury,Paid Search,Young Adult
10252,2023-01-09,3.05,8,8,0,0,Mid-Luxury,Organic,Young Adult
10252,2023-02-06,375.97,28,36,0,0,High-End Luxury,Paid Search,Senior
10252,2023-02-08,227.7,2,38,0,0,Mid-Luxury,Referral,Young Adult
10252,2023-03-20,241.96,40,78,0,0,Mid-Luxury,Organic,Young Adult
10252,2023-03-20,217.85,0,78,0,0,Mid-Luxury,Paid Search,Young Adult
10252,2023-06-11,87.67,83,161,1,0,Mid-Luxury,Organic,Middle Age
10253,2023-03-09,567.66,67,67,0,0,Mid-Luxury,Paid Search,Young Adult
10253,2023-03-20,289.08,11,78,0,0,High-End Luxury,Organic,Middle Age
10253,2023-04-01,539.88,12,90,1,0,High-End Luxury,Organic,Young Adult
10253,2023-04-13,462.45,12,102,1,0,Mid-Luxury,Organic,Middle Age
10253,2023-05-26,3.87,43,145,1,0,Mid-Luxury,Referral,Young Adult
10254,2023-04-21,442.2,110,110,1,0,Entry-Luxury,Social Media,Middle Age
10254,2023-04-28,23.44,7,117,1,0,High-End Luxury,Referral,Young Adult
10254,2023-05-09,218.02,11,128,1,0,High-End Luxury,Paid Search,Young Adult
10254,2023-10-31,188.6,175,303,3,1,High-End Luxury,Social Media,Young Adult
10255,2023-01-01,339.63,0,0,0,0,Mid-Luxury,Paid Search,Middle Age
10255,2023-03-13,238.91,71,71,0,0,Entry-Luxury,Paid Search,Young Adult
10255,2023-06-17,42.18,96,167,1,0,Mid-Luxury,Social Media,Middle Age
10256,2023-01-21,52.85,20,20,0,0,High-End Luxury,Referral,Young Adult
10256,2023-03-06,29.79,44,64,0,0,Entry-Luxury,Referral,Middle Age
10256,2023-04-05,268.7,30,94,1,0,Entry-Luxury,Referral,Middle Age
10256,2023-05-09,391.47,34,128,1,0,Entry-Luxury,Organic,Young Adult
10256,2023-05-19,90.77,10,138,1,0,High-End Luxury,Organic,Young Adult
10256,2023-05-20,650.99,1,139,1,0,High-End Luxury,Social Media,Young Adult
10257,2023-02-18,67.78,48,48,0,0,High-End Luxury,Referral,Middle Age
10257,2023-02-19,923.22,1,49,0,0,Mid-Luxury,Paid Search,Middle Age
10258,2023-01-16,8.19,15,15,0,0,Mid-Luxury,Paid Search,Young Adult
10258,2023-02-02,476.84,17,32,0,0,High-End Luxury,Paid Search,Middle Age
10258,2023-03-19,257.07,45,77,0,0,High-End Luxury,Referral,Young Adult
10258,2023-06-27,83.5,100,177,1,0,Mid-Luxury,Social Media,Young Adult
10258,2023-07-10,642.73,13,190,2,0,Mid-Luxury,Social Media,Senior
10258,2023-08-05,309.64,26,216,2,1,Entry-Luxury,Referral,Middle Age
10259,2023-03-03,171.3,61,61,0,0,High-End Luxury,Referral,Middle Age
10259,2023-05-01,12.91,59,120,1,0,High-End Luxury,Social Media,Young Adult
10260,2023-02-12,336.54,42,42,0,0,Mid-Luxury,Social Media,Young Adult
10260,2023-02-17,155.86,5,47,0,0,Mid-Luxury,Paid Search,Senior
10260,2023-04-05,26.44,47,94,1,0,High-End Luxury,Organic,Middle Age
10260,2023-05-27,44.29,52,146,1,0,Entry-Luxury,Referral,Senior
10261,2023-01-03,49.36,2,2,0,0,High-End Luxury,Paid Search,Young Adult
10261,2023-02-24,88.2,52,54,0,0,High-End Luxury,Social Media,Young Adult
10262,2023-01-09,60.11,8,8,0,0,High-End Luxury,Social Media,Middle Age
10262,2023-01-26,351.5,17,25,0,0,High-End Luxury,Organic,Young Adult
10263,2023-01-10,225.15,9,9,0,0,High-End Luxury,Social Media,Young Adult
10263,2023-01-15,190.02,5,14,0,0,Entry-Luxury,Organic,Middle Age
10263,2023-01-15,100.94,0,14,0,0,Entry-Luxury,Organic,Senior
10263,2023-01-24,52.23,9,23,0,0,High-End Luxury,Referral,Middle Age
10263,2023-02-01,234.92,8,31,0,0,Mid-Luxury,Paid Search,Young Adult
10263,2023-02-14,278.96,13,44,0,0,Entry-Luxury,Organic,Young Adult
10263,2023-06-07,121.46,113,157,1,0,Mid-Luxury,Organic,Young Adult
10263,2023-06-07,118.38,0,157,1,0,Mid-Luxury,Paid Search,Young Adult
10263,2023-06-15,345.62,8,165,1,0,Entry-Luxury,Organic,Middle Age
10264,2023-01-13,113.68,12,12,0,0,High-End Luxury,Social Media,Middle Age
10264,2023-02-09,230.6,27,39,0,0,Entry-Luxury,Organic,Young Adult
10264,2023-02-23,129.77,14,53,0,0,Mid-Luxury,Referral,Young Adult
10265,2023-01-01,506.88,0,0,0,0,High-End Luxury,Paid Search,Middle Age
10265,2023-01-12,79.45,11,11,0,0,Entry-Luxury,Paid Search,Senior
10266,2023-01-21,216.92,20,20,0,0,Mid-Luxury,Paid Search,Middle Age
10266,2023-03-06,207.25,44,64,0,0,High-End Luxury,Organic,Young Adult
10266,2023-03-24,16.94,18,82,0,0,Mid-Luxury,Organic,Young Adult
10266,2023-04-07,86.14,14,96,1,0,Mid-Luxury,Paid Search,Middle Age
10266,2023-04-11,1.21,4,100,1,0,High-End Luxury,Social Media,Young Adult
10267,2023-02-04,268.54,34,34,0,0,Entry-Luxury,Referral,Middle Age
10267,2023-02-14,80.68,10,44,0,0,High-End Luxury,Social Media,Middle Age
10267,2023-03-20,88.29,34,78,0,0,Mid-Luxury,Organic,Young Adult
10267,2023-04-08,205.89,19,97,1,0,Mid-Luxury,Referral,Young Adult
10267,2023-04-30,118.38,22,119,1,0,Mid-Luxury,Paid Search,Young Adult
10267,2023-05-30,94.15,30,149,1,0,Mid-Luxury,Referral,Young Adult
10267,2023-07-07,262.8,38,187,2,1,High-End Luxury,Paid Search,Young Adult
10268,2023-02-03,18.21,33,33,0,0,Entry-Luxury,Organic,Senior
10269,2023-01-08,157.16,7,7,0,0,High-End Luxury,Social Media,Young Adult
10269,2023-01-13,55.06,5,12,0,0,Mid-Luxury,Paid Search,Middle Age
10269,2023-01-13,376.18,0,12,0,0,High-End Luxury,Organic,Middle Age
10270,2023-02-05,605.01,35,35,0,0,High-End Luxury,Paid Search,Middle Age
10270,2023-04-03,271.64,57,92,1,0,Mid-Luxury,Paid Search,Young Adult
10270,2023-04-17,586.49,14,106,1,0,Mid-Luxury,Organic,Middle Age
10270,2023-04-19,65.11,2,108,1,0,High-End Luxury,Paid Search,Middle Age
10271,2023-01-22,247.19,21,21,0,0,Entry-Luxury,Organic,Young Adult
10271,2023-01-31,351.53,9,30,0,0,High-End Luxury,Paid Search,Young Adult
10272,2023-01-15,618.3,14,14,0,0,Entry-Luxury,Organic,Middle Age
10272,2023-01-28,341.56,13,27,0,0,High-End Luxury,Social Media,Young Adult
10272,2023-03-02,911.38,33,60,0,0,High-End Luxury,Paid Search,Young Adult
10272,2023-03-22,261.08,20,80,0,0,Mid-Luxury,Referral,Young Adult
10272,2023-04-21,25.86,30,110,1,0,High-End Luxury,Referral,Middle Age
10272,2023-05-25,87.8,34,144,1,0,Entry-Luxury,Social Media,Middle Age
10273,2023-01-22,366.27,21,21,0,0,High-End Luxury,Referral,Senior
10273,2023-02-02,87.62,11,32,0,0,Entry-Luxury,Paid Search,Middle Age
10274,2023-01-13,35.67,12,12,0,0,Mid-Luxury,Organic,Middle Age
10274,2023-01-22,41.26,9,21,0,0,Mid-Luxury,Paid Search,Middle Age
10274,2023-01-28,357.87,6,27,0,0,High-End Luxury,Referral,Middle Age
10274,2023-02-02,57.45,5,32,0,0,High-End Luxury,Social Media,Young Adult
10276,2023-01-16,8.22,15,15,0,0,Mid-Luxury,Referral,Young Adult
10276,2023-02-10,3.87,25,40,0,0,Mid-Luxury,Organic,Young Adult
10276,2023-03-14,241.2,32,72,0,0,High-End Luxury,Social Media,Middle Age
10276,2023-04-29,465.4,46,118,1,0,Mid-Luxury,Social Media,Young Adult
10276,2023-08-31,19.32,124,242,2,0,Entry-Luxury,Referral,Young Adult
10276,2023-10-03,47.56,33,275,3,1,High-End Luxury,Paid Search,Middle Age
10277,2023-05-30,94.76,149,149,1,0,High-End Luxury,Social Media,Middle Age
10277,2023-06-14,190.97,15,164,1,0,Entry-Luxury,Social Media,Young Adult
10278,2023-02-17,86.53,47,47,0,0,High-End Luxury,Organic,Young Adult
10278,2023-02-19,21.8,2,49,0,0,Entry-Luxury,Organic,Middle Age
10279,2023-03-02,121.15,60,60,0,0,High-End Luxury,Referral,Young Adult
10279,2023-03-08,477.69,6,66,0,0,High-End Luxury,Referral,Senior
10279,2023-03-13,143.4,5,71,0,0,Mid-Luxury,Referral,Middle Age
10279,2023-03-14,251.79,1,72,0,0,Entry-Luxury,Referral,Young Adult
10279,2023-03-22,31.86,8,80,0,0,High-End Luxury,Organic,Young Adult
10279,2023-04-09,434.48,18,98,1,0,Entry-Luxury,Referral,Middle Age
10280,2023-01-31,334.77,30,30,0,0,High-End Luxury,Paid Search,Middle Age
10280,2023-02-03,207.43,3,33,0,0,Mid-Luxury,Social Media,Young Adult
10280,2023-04-12,97.42,68,101,1,0,Mid-Luxury,Referral,Senior
10281,2023-03-22,352.56,80,80,0,0,High-End Luxury,Paid Search,Middle Age
10281,2023-03-24,102.27,2,82,0,0,Mid-Luxury,Organic,Young Adult
10281,2023-04-02,70.76,9,91,1,0,High-End Luxury,Organic,Middle Age
10281,2023-04-30,33.97,28,119,1,0,Mid-Luxury,Paid Search,Young Adult
10281,2023-05-08,385.58,8,127,1,0,Entry-Luxury,Paid Search,Young Adult
10281,2023-06-26,176.18,49,176,1,0,High-End Luxury,Organic,Senior
10282,2023-01-09,172.46,8,8,0,0,Entry-Luxury,Referral,Young Adult
10282,2023-01-23,128.59,14,22,0,0,High-End Luxury,Organic,Middle Age
10282,2023-01-25,2.79,2,24,0,0,Mid-Luxury,Organic,Young Adult
10282,2023-03-05,8.56,39,63,0,0,Mid-Luxury,Paid Search,Senior
10282,2023-03-20,220.38,15,78,0,0,Entry-Luxury,Referral,Middle Age
10282,2023-03-25,39.51,5,83,0,0,High-End Luxury,Referral,Young Adult
10283,2023-01-04,90.06,3,3,0,0,Mid-Luxury,Organic,Senior
10283,2023-02-20,152.07,47,50,0,0,High-End Luxury,Social Media,Senior
10283,2023-03-07,240.55,15,65,0,0,Mid-Luxury,Paid Search,Young Adult
10283,2023-05-01,238.43,55,120,1,0,Entry-Luxury,Organic,Young Adult
10284,2023-02-27,108.05,57,57,0,0,Mid-Luxury,Social Media,Middle Age
10284,2023-04-05,19.84,37,94,1,0,High-End Luxury,Referral,Senior
10284,2023-04-20,744.11,15,109,1,0,High-End Luxury,Paid Search,Middle Age
10284,2023-06-10,119.22,51,160,1,0,Mid-Luxury,Organic,Middle Age
10284,2023-08-01,469.43,52,212,2,1,Entry-Luxury,Social Media,Middle Age
10284,2023-09-13,96.71,43,255,2,0,High-End Luxury,Social Media,Middle Age
10285,2023-01-24,355.13,23,23,0,0,High-End Luxury,Organic,Young Adult
10285,2023-02-11,147.02,18,41,0,0,Entry-Luxury,Organic,Middle Age
10285,2023-03-15,52.27,32,73,0,0,High-End Luxury,Social Media,Middle Age
10285,2023-04-24,557.15,40,113,1,0,High-End Luxury,Referral,Young Adult
10285,2023-06-03,302.01,40,153,1,0,High-End Luxury,Organic,Young Adult
10285,2023-10-05,314.23,124,277,3,0,Entry-Luxury,Social Media,Young Adult
10285,2023-10-21,30.83,16,293,3,1,Mid-Luxury,Referral,Middle Age
10286,2023-01-03,100.03,2,2,0,0,Mid-Luxury,Social Media,Young Adult
10286,2023-03-11,96.29,67,69,0,0,Mid-Luxury,Social Media,Young Adult
10287,2023-01-12,284.83,11,11,0,0,High-End Luxury,Social Media,Middle Age
10287,2023-02-10,1132.51,29,40,0,0,Entry-Luxury,Referral,Middle Age
10287,2023-03-01,36.74,19,59,0,0,Entry-Luxury,Paid Search,Young Adult
10287,2023-03-01,235.76,0,59,0,0,Mid-Luxury,Organic,Young Adult
10287,2023-04-10,366.65,40,99,1,0,Entry-Luxury,Paid Search,Young Adult
10287,2023-05-16,123.51,36,135,1,0,Entry-Luxury,Social Media,Young Adult
10287,2023-07-11,114.28,56,191,2,0,High-End Luxury,Social Media,Young Adult
10287,2023-07-16,25.43,5,196,2,0,Mid-Luxury,Referral,Middle Age
10288,2023-05-29,707.68,148,148,1,0,High-End Luxury,Referral,Middle Age
10288,2023-07-13,218.26,45,193,2,0,Entry-Luxury,Paid Search,Young Adult
10288,2023-08-02,188.38,20,213,2,0,High-End Luxury,Referral,Young Adult
10288,2023-09-27,175.81,56,269,2,1,Entry-Luxury,Social Media,Young Adult
10288,2023-10-06,347.85,9,278,3,0,High-End Luxury,Organic,Young Adult
10288,2023-10-22,285.28,16,294,3,0,Mid-Luxury,Social Media,Young Adult
10288,2023-11-18,13.69,27,321,3,0,High-End Luxury,Social Media,Young Adult
10288,2024-03-02,83.68,105,426,4,1,Mid-Luxury,Organic,Young Adult
10289,2023-01-23,126.25,22,22,0,0,High-End Luxury,Referral,Young Adult
10289,2023-05-01,541.23,98,120,1,0,Entry-Luxury,Referral,Young Adult
10290,2023-01-22,270.67,21,21,0,0,High-End Luxury,Organic,Young Adult
10290,2023-03-06,50.89,43,64,0,0,Mid-Luxury,Paid Search,Young Adult
10290,2023-05-19,395.3,74,138,1,0,High-End Luxury,Social Media,Young Adult
10290,2023-08-26,229.48,99,237,2,0,High-End Luxury,Organic,Young Adult
10291,2023-03-04,16.8,62,62,0,0,Entry-Luxury,Referral,Young Adult
10291,2023-03-22,262.03,18,80,0,0,Mid-Luxury,Paid Search,Senior
10291,2023-04-19,66.62,28,108,1,0,High-End Luxury,Paid Search,Young Adult
10291,2023-04-25,111.88,6,114,1,0,High-End Luxury,Organic,Young Adult
10292,2023-01-04,545.28,3,3,0,0,Entry-Luxury,Social Media,Young Adult
10292,2023-02-24,12.81,51,54,0,0,Mid-Luxury,Social Media,Young Adult
10292,2023-03-25,79.13,29,83,0,0,Entry-Luxury,Paid Search,Young Adult
10292,2023-06-04,14.63,71,154,1,0,High-End Luxury,Organic,Young Adult
10292,2023-07-20,590.46,46,200,2,0,Mid-Luxury,Social Media,Middle Age
10293,2023-02-01,277.24,31,31,0,0,Entry-Luxury,Organic,Young Adult
10293,2023-02-16,16.02,15,46,0,0,High-End Luxury,Paid Search,Young Adult
10293,2023-03-24,74.81,36,82,0,0,High-End Luxury,Paid Search,Middle Age
10293,2023-04-10,102.4,17,99,1,0,High-End Luxury,Referral,Young Adult
10293,2023-05-28,69.44,48,147,1,0,High-End Luxury,Referral,Middle Age
10293,2023-07-05,4.56,38,185,2,0,High-End Luxury,Social Media,Young Adult
10294,2023-04-19,675.3,108,108,1,0,High-End Luxury,Social Media,Middle Age
10294,2023-05-04,159.08,15,123,1,0,High-End Luxury,Organic,Young Adult
10294,2023-06-09,325.74,36,159,1,0,High-End Luxury,Social Media,Middle Age
10295,2023-03-07,319.42,65,65,0,0,Mid-Luxury,Referral,Middle Age
10295,2023-04-05,30.16,29,94,1,0,Mid-Luxury,Referral,Middle Age
10295,2023-05-01,168.31,26,120,1,0,Mid-Luxury,Referral,Middle Age
10295,2023-05-25,140.42,24,144,1,0,High-End Luxury,Social Media,Middle Age
10295,2023-06-27,175.63,33,177,1,0,Mid-Luxury,Social Media,Middle Age
10295,2023-08-09,132.28,43,220,2,0,High-End Luxury,Organic,Young Adult
10296,2023-01-23,74.85,22,22,0,0,Entry-Luxury,Referral,Young Adult
10297,2023-01-15,113.25,14,14,0,0,Mid-Luxury,Social Media,Young Adult
10298,2023-01-21,334.12,20,20,0,0,High-End Luxury,Organic,Young Adult
10298,2023-01-24,331.12,3,23,0,0,Mid-Luxury,Organic,Middle Age
10299,2023-02-10,102.65,40,40,0,0,High-End Luxury,Referral,Young Adult
10299,2023-02-20,288.52,10,50,0,0,High-End Luxury,Organic,Young Adult
10300,2023-01-11,17.99,10,10,0,0,Mid-Luxury,Organic,Middle Age
10300,2023-01-11,69.17,0,10,0,0,High-End Luxury,Social Media,Middle Age
10300,2023-01-26,151.56,15,25,0,0,Mid-Luxury,Paid Search,Middle Age
10301,2023-01-21,1158.48,20,20,0,0,Entry-Luxury,Social Media,Middle Age
10301,2023-01-25,132.03,4,24,0,0,High-End Luxury,Social Media,Senior
10301,2023-02-15,67.52,21,45,0,0,Mid-Luxury,Organic,Young Adult
10301,2023-02-25,103.95,10,55,0,0,Entry-Luxury,Social Media,Young Adult
10301,2023-03-13,1.38,16,71,0,0,High-End Luxury,Social Media,Middle Age
10302,2023-01-21,111.41,20,20,0,0,Mid-Luxury,Paid Search,Young Adult
10302,2023-01-31,227.3,10,30,0,0,High-End Luxury,Referral,Middle Age
10302,2023-03-30,672.22,58,88,0,0,Mid-Luxury,Referral,Young Adult
10302,2023-09-03,80.14,157,245,2,1,Mid-Luxury,Social Media,Young Adult
10302,2023-09-25,205.17,22,267,2,1,Mid-Luxury,Referral,Young Adult
10302,2023-10-05,442.66,10,277,3,1,Mid-Luxury,Organic,Senior
10302,2023-10-17,456.49,12,289,3,0,High-End Luxury,Organic,Young Adult
10302,2023-12-13,484.59,57,346,3,1,High-End Luxury,Paid Search,Young Adult
10303,2023-01-03,191.83,2,2,0,0,High-End Luxury,Referral,Young Adult
10303,2023-02-11,79.09,39,41,0,0,High-End Luxury,Organic,Middle Age
10303,2023-02-28,1086.65,17,58,0,0,Entry-Luxury,Social Media,Young Adult
10303,2023-03-22,78.69,22,80,0,0,Mid-Luxury,Referral,Middle Age
10303,2023-04-08,102.8,17,97,1,0,High-End Luxury,Paid Search,Senior
10304,2023-01-23,92.13,22,22,0,0,Mid-Luxury,Social Media,Senior
10304,2023-01-23,205.34,0,22,0,0,High-End Luxury,Referral,Young Adult
10304,2023-02-04,69.04,12,34,0,0,Entry-Luxury,Social Media,Young Adult
10304,2023-02-20,108.82,16,50,0,0,High-End Luxury,Paid Search,Middle Age
10304,2023-03-27,121.02,35,85,0,0,Mid-Luxury,Organic,Middle Age
10305,2023-01-23,528.62,22,22,0,0,Mid-Luxury,Referral,Middle Age
10305,2023-02-13,149.09,21,43,0,0,High-End Luxury,Social Media,Young Adult
10305,2023-05-14,325.73,90,133,1,0,High-End Luxury,Referral,Senior
10306,2023-05-22,174.9,141,141,1,0,Mid-Luxury,Organic,Young Adult
10306,2023-06-27,40.53,36,177,1,0,Mid-Luxury,Social Media,Senior
10306,2023-07-28,55.1,31,208,2,0,High-End Luxury,Referral,Middle Age
10307,2023-01-06,63.48,5,5,0,0,High-End Luxury,Social Media,Young Adult
10307,2023-01-17,319.63,11,16,0,0,High-End Luxury,Organic,Young Adult
10307,2023-02-25,559.6,39,55,0,0,Mid-Luxury,Social Media,Middle Age
10308,2023-02-16,88.57,46,46,0,0,High-End Luxury,Organic,Middle Age
10308,2023-02-25,416.67,9,55,0,0,High-End Luxury,Organic,Senior
10308,2023-03-03,238.2,6,61,0,0,High-End Luxury,Social Media,Young Adult
10308,2023-05-25,62.54,83,144,1,0,High-End Luxury,Social Media,Senior
10309,2023-01-13,75.99,12,12,0,0,Mid-Luxury,Referral,Middle Age
10309,2023-03-03,122.85,49,61,0,0,Mid-Luxury,Referral,Middle Age
10309,2023-03-13,158.23,10,71,0,0,Mid-Luxury,Social Media,Young Adult
10309,2023-04-02,282.72,20,91,1,0,Mid-Luxury,Social Media,Young Adult
10310,2023-01-03,45.01,2,2,0,0,Entry-Luxury,Organic,Middle Age
10310,2023-01-27,251.14,24,26,0,0,High-End Luxury,Referral,Young Adult
10310,2023-02-27,30.86,31,57,0,0,Mid-Luxury,Organic,Senior
10310,2023-03-01,1.4,2,59,0,0,High-End Luxury,Organic,Middle Age
10310,2023-03-02,336.82,1,60,0,0,High-End Luxury,Social Media,Middle Age
10311,2023-01-27,557.84,26,26,0,0,High-End Luxury,Referral,Young Adult
10311,2023-03-24,93.07,56,82,0,0,Entry-Luxury,Social Media,Young Adult
10311,2023-03-24,70.56,0,82,0,0,Mid-Luxury,Organic,Young Adult
10311,2023-04-20,175.68,27,109,1,0,Mid-Luxury,Paid Search,Young Adult
10312,2023-01-14,336.81,13,13,0,0,Entry-Luxury,Referral,Young Adult
10312,2023-01-19,158.88,5,18,0,0,High-End Luxury,Referral,Young Adult
10312,2023-03-26,289.34,66,84,0,0,Mid-Luxury,Social Media,Young Adult
10312,2023-04-23,63.94,28,112,1,0,High-End Luxury,Organic,Young Adult
10312,2023-06-08,25.37,46,158,1,0,Mid-Luxury,Referral,Middle Age
10312,2023-06-09,374.32,1,159,1,0,High-End Luxury,Social Media,Middle Age
10313,2023-01-21,67.92,20,20,0,0,High-End Luxury,Social Media,Middle Age
10313,2023-02-10,392.93,20,40,0,0,Mid-Luxury,Organic,Young Adult
10313,2023-02-26,209.11,16,56,0,0,Mid-Luxury,Paid Search,Senior
10314,2023-01-03,98.15,2,2,0,0,Entry-Luxury,Organic,Young Adult
10314,2023-02-11,8.48,39,41,0,0,High-End Luxury,Organic,Young Adult
10314,2023-02-18,215.42,7,48,0,0,High-End Luxury,Referral,Middle Age
10314,2023-03-02,306.0,12,60,0,0,Entry-Luxury,Organic,Young Adult
10315,2023-01-25,414.78,24,24,0,0,High-End Luxury,Organic,Young Adult
10315,2023-02-14,119.59,20,44,0,0,Entry-Luxury,Organic,Senior
10315,2023-02-21,754.51,7,51,0,0,Entry-Luxury,Organic,Young Adult
10315,2023-05-02,224.72,70,121,1,0,High-End Luxury,Referral,Young Adult
10315,2023-05-09,31.12,7,128,1,0,Entry-Luxury,Organic,Young Adult
10316,2023-02-17,134.08,47,47,0,0,Mid-Luxury,Social Media,Middle Age
10316,2023-03-03,222.4,14,61,0,0,High-End Luxury,Organic,Young Adult
10316,2023-03-06,193.08,3,64,0,0,Mid-Luxury,Referral,Middle Age
10316,2023-03-07,283.17,1,65,0,0,Mid-Luxury,Paid Search,Young Adult
10317,2023-02-02,122.62,32,32,0,0,High-End Luxury,Social Media,Young Adult
10317,2023-05-12,134.53,99,131,1,0,Mid-Luxury,Paid Search,Young Adult
10317,2023-08-13,601.29,93,224,2,0,High-End Luxury,Organic,Senior
10317,2023-08-17,81.18,4,228,2,0,Entry-Luxury,Social Media,Young Adult
10317,2023-08-20,29.99,3,231,2,0,High-End Luxury,Social Media,Young Adult
10317,2023-10-07,688.82,48,279,3,1,Mid-Luxury,Organic,Middle Age
10317,2023-10-12,456.47,5,284,3,0,Mid-Luxury,Paid Search,Senior
10318,2023-02-06,73.57,36,36,0,0,Mid-Luxury,Referral,Young Adult
10318,2023-05-11,414.41,94,130,1,0,Mid-Luxury,Paid Search,Middle Age
10318,2023-05-13,146.2,2,132,1,0,Entry-Luxury,Social Media,Young Adult
10318,2023-06-18,626.04,36,168,1,0,Entry-Luxury,Social Media,Young Adult
10318,2023-08-01,108.59,44,212,2,0,High-End Luxury,Referral,Young Adult
10319,2023-01-28,226.36,27,27,0,0,Mid-Luxury,Paid Search,Middle Age
10319,2023-02-07,511.33,10,37,0,0,Mid-Luxury,Referral,Young Adult
10319,2023-02-25,227.96,18,55,0,0,Mid-Luxury,Organic,Middle Age
10319,2023-03-12,16.72,15,70,0,0,Mid-Luxury,Referral,Young Adult
10319,2023-03-29,31.41,17,87,0,0,Entry-Luxury,Social Media,Middle Age
10320,2023-01-19,544.54,18,18,0,0,Mid-Luxury,Organic,Middle Age
10320,2023-02-01,73.19,13,31,0,0,High-End Luxury,Social Media,Young Adult
10320,2023-04-27,112.61,85,116,1,0,High-End Luxury,Referral,Middle Age
10320,2023-05-09,26.31,12,128,1,0,Mid-Luxury,Social Media,Middle Age
10321,2023-01-18,19.17,17,17,0,0,Entry-Luxury,Paid Search,Young Adult
10321,2023-01-23,154.45,5,22,0,0,High-End Luxury,Referral,Young Adult
10321,2023-01-25,9.91,2,24,0,0,Mid-Luxury,Social Media,Middle Age
10322,2023-01-13,62.55,12,12,0,0,Mid-Luxury,Organic,Young Adult
10322,2023-01-19,382.85,6,18,0,0,High-End Luxury,Referral,Young Adult
10322,2023-02-04,139.24,16,34,0,0,Mid-Luxury,Paid Search,Young Adult
10322,2023-02-27,85.8,23,57,0,0,High-End Luxury,Social Media,Young Adult
10323,2023-02-10,162.0,40,40,0,0,High-End Luxury,Referral,Young Adult
10323,2023-03-09,47.07,27,67,0,0,High-End Luxury,Referral,Middle Age
10323,2023-04-02,116.62,24,91,1,0,High-End Luxury,Referral,Middle Age
10323,2023-05-04,30.24,32,123,1,0,Mid-Luxury,Organic,Middle Age
10324,2023-01-08,65.0,7,7,0,0,High-End Luxury,Referral,Middle Age
10324,2023-02-11,284.36,34,41,0,0,Mid-Luxury,Paid Search,Young Adult
10324,2023-02-11,651.38,0,41,0,0,Mid-Luxury,Paid Search,Senior
10325,2023-03-01,66.97,59,59,0,0,Entry-Luxury,Social Media,Senior
10325,2023-04-07,43.74,37,96,1,0,Mid-Luxury,Paid Search,Middle Age
10325,2023-05-02,51.44,25,121,1,0,Mid-Luxury,Referral,Young Adult
10325,2023-05-26,288.37,24,145,1,0,Mid-Luxury,Referral,Middle Age
10325,2023-05-27,55.28,1,146,1,0,Mid-Luxury,Social Media,Middle Age
10326,2023-05-25,103.24,144,144,1,0,Mid-Luxury,Organic,Young Adult
10326,2023-06-06,71.63,12,156,1,0,High-End Luxury,Organic,Young Adult
10326,2023-06-19,9.67,13,169,1,0,Mid-Luxury,Social Media,Senior
10326,2023-06-25,162.78,6,175,1,0,High-End Luxury,Paid Search,Young Adult
10327,2023-01-07,7.25,6,6,0,0,Mid-Luxury,Social Media,Middle Age
10327,2023-02-05,43.75,29,35,0,0,Mid-Luxury,Paid Search,Middle Age
10327,2023-02-19,65.87,14,49,0,0,Mid-Luxury,Paid Search,Young Adult
10327,2023-05-13,153.38,83,132,1,0,Entry-Luxury,Referral,Young Adult
10327,2023-07-17,72.3,65,197,2,1,Entry-Luxury,Referral,Middle Age
10327,2023-08-06,107.51,20,217,2,0,High-End Luxury,Paid Search,Middle Age
10328,2023-01-12,88.68,11,11,0,0,Entry-Luxury,Paid Search,Young Adult
10328,2023-02-12,632.03,31,42,0,0,High-End Luxury,Paid Search,Young Adult
10329,2023-02-06,48.68,36,36,0,0,High-End Luxury,Organic,Middle Age
10329,2023-02-09,4.07,3,39,0,0,Mid-Luxury,Referral,Senior
10329,2023-02-15,278.2,6,45,0,0,High-End Luxury,Paid Search,Young Adult
10329,2023-03-10,82.3,23,68,0,0,Mid-Luxury,Social Media,Middle Age
10329,2023-03-10,147.37,0,68,0,0,Entry-Luxury,Organic,Young Adult
10329,2023-03-23,102.84,13,81,0,0,Mid-Luxury,Organic,Young Adult
10329,2023-05-15,157.14,53,134,1,0,High-End Luxury,Paid Search,Middle Age
10330,2023-02-12,87.6,42,42,0,0,High-End Luxury,Organic,Young Adult
10330,2023-03-13,103.37,29,71,0,0,Mid-Luxury,Referral,Middle Age
10330,2023-03-24,131.28,11,82,0,0,High-End Luxury,Organic,Young Adult
10330,2023-04-13,46.2,20,102,1,0,Mid-Luxury,Referral,Senior
10331,2023-02-23,177.34,53,53,0,0,High-End Luxury,Referral,Young Adult
10332,2023-01-12,420.8,11,11,0,0,Mid-Luxury,Paid Search,Middle Age
10333,2023-01-15,38.98,14,14,0,0,Mid-Luxury,Referral,Middle Age
10334,2023-03-11,49.82,69,69,0,0,Mid-Luxury,Social Media,Middle Age
10334,2023-04-13,40.13,33,102,1,0,High-End Luxury,Paid Search,Middle Age
10334,2023-05-16,225.63,33,135,1,0,Mid-Luxury,Referral,Senior
